index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_community_coverage,x_cv_past_year,x_cv_poor_response,x_cv_sx_scale,x_ln_mx_conflict,x_ln_mx_war_10years,year_end,year_start
240,99,65,,FRA,p,,0.009,male,-0.99,0.028,0.018,1,0,0,0,-2.12193966854,-2.44953020748,2001,1999
241,19,16,,GBR,p,368.0,,male,-0.99,,0.009,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
242,19,16,,GBR,p,356.0,,female,-0.99,,0.027,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
243,24,20,,GBR,p,348.0,,male,-0.99,,0.008,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
244,24,20,,GBR,p,346.0,,female,-0.99,,0.035,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
245,29,25,,GBR,p,397.0,,male,-0.99,,0.027,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
246,29,25,,GBR,p,399.0,,female,-0.99,,0.021,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
247,34,30,,GBR,p,450.0,,male,-0.99,,0.012,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
248,34,30,,GBR,p,458.0,,female,-0.99,,0.03,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
249,39,35,,GBR,p,455.0,,male,-0.99,,0.036,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
250,39,35,,GBR,p,465.0,,female,-0.99,,0.039,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
251,44,40,,GBR,p,398.0,,male,-0.99,,0.03,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
252,44,40,,GBR,p,406.0,,female,-0.99,,0.026,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
253,49,45,,GBR,p,367.0,,male,-0.99,,0.044,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
254,49,45,,GBR,p,373.0,,female,-0.99,,0.028,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
255,54,50,,GBR,p,396.0,,male,-0.99,,0.032,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
256,54,50,,GBR,p,402.0,,female,-0.99,,0.033,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
257,59,55,,GBR,p,319.0,,male,-0.99,,0.034,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
258,59,55,,GBR,p,325.0,,female,-0.99,,0.046,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
259,64,60,,GBR,p,281.0,,male,-0.99,,0.035,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
260,64,60,,GBR,p,293.0,,female,-0.99,,0.014,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
261,69,65,,GBR,p,245.0,,male,-0.99,,0.006,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
262,69,65,,GBR,p,269.0,,female,-0.99,,0.01,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
263,74,70,,GBR,p,209.0,,male,-0.99,,0.005,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
264,74,70,,GBR,p,255.0,,female,-0.99,,0.017,0,0,0,0,-2.07303646948,-2.19152481729,2000,2000
265,99,65,,FIN,p,1071.0,,female,-0.99,,0.027,0,1,0,0,-2.14797435721,-2.28861788743,2001,2000
266,9,8,,FIN,p,,,male,0.00494246792,,0.078,0,0,0,0,-2.08447072467,-2.25623785031,1989,1989
267,99,65,,FIN,p,,,male,0.0102,,0.02,1,0,0,0,-2.08447072467,-2.25623785031,1990,1989
268,24,20,,FIN,p,,,male,0.02883,,0.054,0,0,0,0,-2.12516586915,-2.25281952193,1995,1995
269,64,18,,FIN,p,,0.012,male,-0.99,0.061,0.027,1,0,0,0,-2.14797435721,-2.28861788743,2001,1999
270,64,18,,IRL,p,,0.012,male,-0.99,0.139,0.043,1,0,0,0,-3.84459574582,-2.62019573968,2001,1999
271,99,18,,IRL,p,,,total,0.00485,,0.05,0,1,0,0,,-2.40949813253,2007,2007
272,99,18,,IRL,p,,,total,0.00473,,0.07,0,1,0,0,,-2.40949813253,2007,2007
273,99,18,,IRL,p,,,male,0.00521,,0.06,0,1,0,0,,-2.40949813253,2007,2007
274,99,18,,IRL,p,,,female,0.00508,,0.08,0,1,0,0,,-2.40949813253,2007,2007
275,29,18,,IRL,p,,,total,0.00788,,0.06,0,1,0,0,,-2.40949813253,2007,2007
276,44,30,,IRL,p,,,total,0.00643,,0.07,0,1,0,0,,-2.40949813253,2007,2007
277,64,45,,IRL,p,,,total,0.00656,,0.07,0,1,0,0,,-2.40949813253,2007,2007
278,99,65,,IRL,p,,,total,0.00557,,0.03,0,1,0,0,,-2.40949813253,2007,2007
279,65,18,,NOR,p,,,male,0.006,,0.041,0,1,1,0,-3.84459574582,-2.4300865048,1997,1994
280,65,18,,NOR,p,,,female,0.009,,0.097,0,1,1,0,-3.84459574582,-2.4300865048,1997,1994
281,99,15,,ITA,p,,,male,0.01757,,0.0735,1,1,0,0,-2.55605122084,-2.542499331,1987,1987
282,99,15,,ITA,p,,,female,0.02192,,0.1434,1,1,0,0,-2.55605122084,-2.542499331,1987,1987
283,99,15,,ITA,p,,,male,0.01072,,0.026,1,0,0,0,-2.55605122084,-2.542499331,1987,1987
284,99,15,,ITA,p,,,female,0.0148,,0.0596,1,0,0,0,-2.55605122084,-2.542499331,1987,1987
285,99,16,,BEL,p,,,male,0.00458,,0.043,0,0,0,1,,-2.05422718775,1992,1992
286,99,16,,BEL,p,,,female,0.00636,,0.087,0,0,0,1,,-2.05422718775,1992,1992
287,64,18,,IRL,p,,0.021,male,-0.99,0.261,0.081,1,0,0,0,-3.84459574582,-2.62019573968,2001,1999
288,64,18,,NOR,p,,0.023,male,-0.99,0.088,0.046,1,0,0,0,,-2.45845235814,2001,1999
289,64,18,,NOR,p,,0.03,male,-0.99,0.106,0.058,1,0,0,0,,-2.45845235814,2001,1999
290,64,18,,ESP,p,,0.007,male,-0.99,0.053,0.02,1,0,0,0,-2.11743799327,-2.33315023872,2001,1999
291,64,18,,GBR,p,,0.024,male,-0.99,0.1,0.05,1,0,0,0,-2.07303646948,-2.19152481729,2001,1999
292,64,18,,GBR,p,,0.0498,male,-0.99,0.1707,0.0941,1,0,0,0,-2.07303646948,-2.19152481729,2001,1999
293,33,24,,ISR,p,,,total,0.00925,,0.0615,0,1,0,0,-1.45652753896,-1.50580500944,1988,1982
294,33,24,,ISR,p,,,male,0.01459,,0.0455,0,0,0,0,-1.45652753896,-1.50580500944,1988,1982
295,33,24,,ISR,p,,,female,0.01128,,0.0518,0,0,0,0,-1.45652753896,-1.50580500944,1988,1982
296,64,18,,FIN,p,,0.01,male,-0.99,0.169,0.043,1,0,0,0,-2.14797435721,-2.28861788743,2001,1999
297,44,30,,FIN,p,956.0,,male,-0.99,,0.039,0,1,0,0,-2.14797435721,-2.28861788743,2001,2000
298,54,45,,FIN,p,710.0,,male,-0.99,,0.045,0,1,0,0,-2.14797435721,-2.28861788743,2001,2000
299,64,55,,FIN,p,483.0,,male,-0.99,,0.029,0,1,0,0,-2.14797435721,-2.28861788743,2001,2000
300,99,65,,FIN,p,599.0,,male,-0.99,,0.011,0,1,0,0,-2.14797435721,-2.28861788743,2001,2000
301,16,15,,FIN,p,,,total,0.00724,,0.09,1,0,0,1,-2.29072248017,-2.26514432057,2003,2003
302,18,17,,FIN,p,,,total,0.00909,,0.09,1,0,0,1,-2.13559475021,-2.26995820502,2005,2005
303,70,20,,FIN,p,,,total,0.0284,,0.216,1,0,1,1,-2.29072248017,-2.26514432057,2003,2003
304,10,5,,GBR,p,,,male,0.0012,,0.002,0,0,0,0,-2.05594510902,-2.19718544363,1999,1999
305,10,5,,GBR,p,,,female,0.0012,,0.002,0,0,0,0,-2.05594510902,-2.19718544363,1999,1999
306,15,11,,GBR,p,,,male,0.00328,,0.012,0,0,0,0,-2.05594510902,-2.19718544363,1999,1999
307,15,11,,GBR,p,,,female,0.00355,,0.014,0,0,0,0,-2.05594510902,-2.19718544363,1999,1999
308,84,65,,NLD,p,,,male,0.00302,,0.014,1,0,0,0,-3.84459574582,-2.62544867548,1996,1990
309,84,65,,NLD,p,,,female,0.00285,,0.021,1,0,0,0,-3.84459574582,-2.62544867548,1996,1990
310,99,70,,DEU,p,,,male,0.01934,,0.054,1,0,1,0,-2.25233819566,-2.2713537611,1993,1990
311,99,70,,DEU,p,,,female,0.01191,,0.058,1,0,1,0,-2.25233819566,-2.2713537611,1993,1990
312,99,65,,IRL,p,,,male,0.0075,,0.017,1,0,0,0,-3.84459574582,-2.57486368771,1993,1993
313,99,65,,IRL,p,,,female,0.00223,,0.003,1,0,0,0,-3.84459574582,-2.57486368771,1993,1993
314,87,85,,ISL,p,,,male,0.00872,,0.022,0,0,0,0,-3.84459574582,-4.01749234386,1983,1983
315,87,85,,ISL,p,,,female,0.00388,,0.044,0,0,0,0,-3.84459574582,-4.01749234386,1983,1983
316,99,65,,GBR,p,,,male,0.01074,,0.031,1,0,0,0,-2.10766935792,-2.16391162341,1994,1993
317,99,65,,GBR,p,,,female,0.00833,,0.028,1,0,0,0,-2.10766935792,-2.16391162341,1994,1993
318,99,85,,DEU,p,,,male,0.02607,,0.051,1,0,0,0,-2.22913956241,-2.28041703541,1994,1990
319,99,85,,DEU,p,,,female,0.02013,,0.123,1,0,0,0,-2.22913956241,-2.28041703541,1994,1990
320,99,65,,ITA,p,,,male,0.01484,,0.013,1,0,0,0,-3.84459574582,-2.54362832019,1991,1990
321,99,65,,ITA,p,,,female,0.02418,,0.08,1,0,0,0,-3.84459574582,-2.54362832019,1991,1990
322,99,65,,ESP,p,,,male,0.00663,,0.028,1,0,0,0,,-2.21423004428,1989,1988
323,99,65,,ESP,p,,,female,0.00908,,0.05,1,0,0,0,,-2.21423004428,1989,1988
324,99,18,,FRA,p,,0.05,total,-0.99,0.07,0.059,1,0,0,0,-2.5203679415,-2.40506057781,1996,1994
325,99,18,,ITA,p,,0.051,total,-0.99,0.082,0.065,1,0,0,0,-2.65660364089,-2.68892295648,1996,1994
326,99,18,,BEL,p,,,male,0.00502,,0.051,0,0,0,0,-3.84459574582,-2.04621450059,1995,1995
327,99,18,,BEL,p,,,female,0.00615,,0.079,0,0,0,0,-3.84459574582,-2.04621450059,1995,1995
328,99,15,,FRA,p,,,male,0.00456,,0.077,0,0,0,0,-2.5203679415,-2.40506057781,1995,1995
329,99,15,,FRA,p,,,female,0.00581,,0.137,0,0,0,0,-2.5203679415,-2.40506057781,1995,1995
330,99,14,,DEU,p,,,male,0.00344,,0.046,0,0,0,0,-2.30883422035,-2.30787342524,1995,1995
331,99,14,,DEU,p,,,female,0.00393,,0.066,0,0,0,0,-2.30883422035,-2.30787342524,1995,1995
332,99,16,,NLD,p,,,male,0.00598,,0.078,0,0,0,0,-2.29055741874,-2.5352236229,1995,1995
333,99,16,,NLD,p,,,female,0.00795,,0.123,0,0,0,0,-2.29055741874,-2.5352236229,1995,1995
334,99,15,,ESP,p,,,male,0.00371,,0.056,0,0,0,0,-2.49915004537,-2.29239686512,1995,1995
335,99,15,,ESP,p,,,female,0.0048,,0.098,0,0,0,0,-2.49915004537,-2.29239686512,1995,1995
336,99,16,,GBR,p,,,male,0.00521,,0.103,0,0,0,0,-2.09014283552,-2.17338258826,1995,1995
337,99,16,,GBR,p,,,female,0.00521,,0.127,0,0,0,0,-2.09014283552,-2.17338258826,1995,1995
338,25,14,,DEU,p,,,total,0.002,,0.013,1,0,0,0,-2.30883422035,-2.30787342524,1995,1995
339,64,18,,NLD,p,,,total,0.002,,0.027,0,0,0,0,-2.40032326751,-2.54756410194,1996,1996
340,64,18,,FRA,p,,0.109,total,-0.99,0.16,0.135,1,0,0,0,-2.17261352655,-2.39278282039,2002,2002
341,64,18,,DEU,p,,0.039,total,-0.99,0.067,0.053,1,0,0,0,-2.27232563388,-2.38906656432,2002,2002
342,64,18,,DEU,p,,0.066,total,-0.99,0.131,0.099,1,0,0,0,-2.27232563388,-2.38906656432,2002,2002
343,64,18,,GRC,p,,0.046,total,-0.99,0.099,0.073,1,0,0,0,-3.84459574582,-2.69808031322,2002,2002
344,64,18,,ITA,p,,0.029,total,-0.99,0.063,0.046,1,0,0,0,-3.84459574582,-2.84292021775,2002,2002
345,64,18,,NLD,p,,0.113,total,-0.99,0.176,0.144,1,0,0,0,-2.28686604501,-2.47345850609,2002,2002
346,64,18,,GBR,p,,0.144,total,-0.99,0.198,0.171,1,0,0,0,-2.23637225402,-2.20082329768,2002,2002
347,64,18,,FRA,p,,,total,0.0065,,0.045,1,1,0,0,-2.14988006641,-2.27365878069,1988,1987
348,64,24,,DEU,p,,,total,0.0113,,0.05,1,1,0,0,-2.09620509156,-2.04960146816,1981,1981
349,27,27,,CHE,p,,,male,0.02529,,0.074,1,1,0,0,,-4.01749234386,1988,1988
350,28,28,,CHE,p,,,female,0.03679,,0.183,1,1,0,0,,-4.01749234386,1988,1988
351,99,21,,ISR,p,,,total,0.00485,,0.0576,0,1,0,0,-1.43748995423,-1.59797443229,2004,2003
352,18,13,,NLD,p,,,total,0.003,,0.004,0,0,0,0,-2.29055741874,-2.5352236229,1995,1995
353,92,18,,MEX,p,,0.031,male,0.006,0.055,0.043,0,1,0,0,-2.31491148197,-2.29830837795,2001,1999
354,92,18,,MEX,p,,0.062,female,0.007,0.09,0.076,0,1,0,0,-2.31491148197,-2.29830837795,2001,1999
355,24,15,,HND,p,,,total,0.0383,,0.188,1,0,0,0,-3.84459574582,-2.57524001744,1999,1998
356,59,25,,HND,p,,,total,0.0253,,0.177,1,0,0,0,-3.84459574582,-2.57524001744,1999,1998
357,99,60,,HND,p,,,total,0.0553,,0.1839,1,0,0,0,-3.84459574582,-2.57524001744,1999,1998
358,65,18,,MEX,p,,,total,0.003,,0.037,0,1,0,0,-3.84459574582,-2.30475302457,2002,2001
359,54,18,,MEX,p,,,total,0.006,,0.022,1,0,0,0,-3.84459574582,-2.37410745758,1995,1995
360,17,12,,MEX,p,,0.039,total,-0.99,0.057,0.048,1,1,0,0,-3.84459574582,-2.40731855618,2005,2005
361,64,16,,CHL,p,,0.014,male,-0.99,0.051,0.027,1,0,0,0,-2.29501407726,-2.09954355931,1998,1996
362,64,16,,CHL,p,,0.065,female,-0.99,0.098,0.08,1,0,0,0,-2.29501407726,-2.09954355931,1998,1996
363,99,15,,CHL,p,,,total,0.004,,0.033,0,0,0,0,-2.0397690892,-2.09355364445,1999,1992
364,64,18,,CHL,p,,0.169,total,-0.99,0.358,0.263,1,0,0,0,-2.31290073368,-2.23441072601,2002,2002
365,99,18,,BRA,p,,,male,0.009,,0.043,1,1,0,0,-3.84459574582,-2.76837557056,1996,1994
366,99,18,,BRA,p,,,female,0.011,,0.092,1,1,0,0,-3.84459574582,-2.76837557056,1996,1994
367,99,18,,BRA,p,,,male,0.009,,0.032,1,0,0,0,-3.84459574582,-2.76837557056,1996,1994
368,99,18,,BRA,p,,,female,0.006,,0.054,1,0,0,0,-3.84459574582,-2.76837557056,1996,1994
369,99,75,,BRA,p,,0.122,female,-0.99,0.28,0.188,1,0,0,0,-2.36495510544,-2.56219392016,2001,1997
370,99,75,,BRA,p,,0.031,male,-0.99,0.185,0.079,1,0,0,0,-2.36495510544,-2.56219392016,2001,1997
371,10,7,,BRA,p,,0.0,total,-0.99,0.005,0.002,1,0,0,0,-2.37739473478,-2.53654077695,2001,2000
372,14,11,,BRA,p,,0.002,total,-0.99,0.036,0.019,1,0,0,0,-2.37739473478,-2.53654077695,2001,2000
373,84,75,,BRA,p,,0.092,total,-0.99,0.218,0.143,1,0,0,0,-2.36495510544,-2.56219392016,2001,1997
374,99,85,,BRA,p,,0.08,total,-0.99,0.377,0.189,1,0,0,0,-2.36495510544,-2.56219392016,2001,1997
375,64,18,,BRA,p,,0.142,total,-0.99,0.223,0.183,1,0,0,0,-2.37488880221,-2.46688841624,2002,2002
376,20,14,,OMN,p,,,male,0.00982,,0.147,0,0,0,1,,-4.01749234386,2004,2004
377,20,14,,OMN,p,,,female,0.01113,,0.194,0,0,0,1,,-4.01749234386,2004,2004
378,99,16,,TUR,p,,,male,0.03782,,0.28,1,1,0,1,-1.6034667216,-1.58646501473,2000,1999
379,99,16,,TUR,p,,,female,0.04267,,0.236,1,1,0,1,-1.6034667216,-1.58646501473,2000,1999
380,18,16,,TUR,p,,,total,0.0946,,0.25,1,1,0,1,-1.6034667216,-1.58646501473,2000,1999
381,20,19,,TUR,p,,,total,0.04225,,0.244,1,1,0,1,-1.6034667216,-1.58646501473,2000,1999
382,22,20,,TUR,p,,,total,0.04955,,0.261,1,1,0,1,-1.6034667216,-1.58646501473,2000,1999
383,99,23,,TUR,p,,,total,0.0766,,0.321,1,1,0,1,-1.6034667216,-1.58646501473,2000,1999
384,65,18,,EGY,p,,,total,0.00266,,0.0522,0,0,0,0,-2.188189323,-2.11658815996,2003,2003
385,99,18,,LBN,p,,,total,0.007,,0.049,0,1,0,0,-1.58514490323,-1.74748709762,2003,2002
386,99,18,,IRQ,p,,,total,0.004,,0.039,0,1,0,0,-1.31418006511,-1.53193483697,2007,2006
387,15,1,,IRQ,p,,,female,0.00532,,0.019,1,0,0,0,-1.65673654568,-1.67080991529,2004,2003
388,15,1,,IRQ,p,,,male,0.00383,,0.012,1,0,0,0,-1.65673654568,-1.67080991529,2004,2003
389,4,1,,IRQ,p,,,total,0.00355,,0.005,1,0,0,0,-1.65673654568,-1.67080991529,2004,2003
390,9,5,,IRQ,p,,,total,0.0039,,0.01,1,0,0,0,-1.65673654568,-1.67080991529,2004,2003
391,15,10,,IRQ,p,,,total,0.00884,,0.034,1,0,0,0,-1.65673654568,-1.67080991529,2004,2003
392,54,18,,TUR,p,,,total,0.004,,0.031,0,0,0,0,-1.46124979633,-1.63662663156,1996,1996
393,64,18,,TUR,p,,0.077,total,-0.99,0.137,0.107,1,0,0,0,-2.09656522558,-1.60902911808,2002,2002
394,13,10,,USA,p,,,male,0.008,,0.018,0,0,0,0,-2.40161374776,-2.5323070675,1986,1983
395,13,10,,USA,p,,,female,0.009,,0.023,0,0,0,0,-2.40161374776,-2.5323070675,1986,1983
396,16,14,,USA,p,,,male,0.008,,0.016,0,0,0,0,-2.40161374776,-2.5323070675,1986,1983
397,16,14,,USA,p,,,female,0.016,,0.076,0,0,0,0,-2.40161374776,-2.5323070675,1986,1983
398,20,17,,USA,p,,,male,0.011,,0.027,0,0,0,0,-2.40161374776,-2.5323070675,1986,1983
399,20,17,,USA,p,,,female,0.011,,0.027,0,0,0,0,-2.40161374776,-2.5323070675,1986,1983
400,99,50,,USA,p,,0.035,male,-0.99,0.047,0.041,0,1,0,0,-2.49999035809,-2.61759279238,1996,1996
401,99,50,,USA,p,,0.078,female,-0.99,0.093,0.085,0,1,0,0,-2.49999035809,-2.61759279238,1996,1996
402,54,50,,USA,p,,0.071,total,-0.99,0.119,0.092,0,1,0,0,-2.49999035809,-2.61759279238,1996,1996
403,59,55,,USA,p,,0.067,total,-0.99,0.088,0.077,0,1,0,0,-2.49999035809,-2.61759279238,1996,1996
404,64,60,,USA,p,,0.049,total,-0.99,0.064,0.056,0,1,0,0,-2.49999035809,-2.61759279238,1996,1996
405,99,65,,USA,p,,0.029,total,-0.99,0.054,0.04,0,1,0,0,-2.49999035809,-2.61759279238,1996,1996
406,74,65,,CAN,p,,,male,0.018,,0.07,0,0,0,0,-3.84459574582,-2.46577510746,1996,1996
407,74,65,,CAN,p,,,female,0.021,,0.125,0,0,0,0,-3.84459574582,-2.46577510746,1996,1996
408,84,75,,CAN,p,,,male,0.02,,0.078,0,0,0,0,-3.84459574582,-2.46577510746,1996,1996
409,84,75,,CAN,p,,,female,0.022,,0.162,0,0,0,0,-3.84459574582,-2.46577510746,1996,1996
410,99,85,,CAN,p,,,male,0.034,,0.078,0,0,0,0,-3.84459574582,-2.46577510746,1996,1996
411,99,85,,CAN,p,,,female,0.037,,0.198,0,0,0,0,-3.84459574582,-2.46577510746,1996,1996
412,99,65,,CAN,p,,,total,0.003,,0.0086,0,0,0,0,-2.53450320186,-2.5698773188,1994,1994
413,24,12,,CAN,p,,0.019,male,-0.99,0.032,0.026,0,1,0,0,-3.84459574582,-2.46577510746,1997,1996
414,24,12,,CAN,p,,0.054,female,-0.99,0.08,0.067,0,1,0,0,-3.84459574582,-2.46577510746,1997,1996
415,44,25,,CAN,p,,0.028,male,-0.99,0.042,0.035,0,1,0,0,-3.84459574582,-2.46577510746,1997,1996
416,44,25,,CAN,p,,0.059,female,-0.99,0.077,0.068,0,1,0,0,-3.84459574582,-2.46577510746,1997,1996
417,64,45,,CAN,p,,0.02,male,-0.99,0.032,0.026,0,1,0,0,-3.84459574582,-2.46577510746,1997,1996
418,64,45,,CAN,p,,0.041,female,-0.99,0.058,0.05,0,1,0,0,-3.84459574582,-2.46577510746,1997,1996
419,99,65,,CAN,p,,0.009,male,-0.99,0.025,0.017,0,1,0,0,-3.84459574582,-2.46577510746,1997,1996
420,99,65,,CAN,p,,0.01,female,-0.99,0.022,0.016,0,1,0,0,-3.84459574582,-2.46577510746,1997,1996
421,24,18,,USA,p,,,male,0.004,,0.015,0,0,0,0,-2.50146090535,-2.53155440804,1984,1980
422,24,18,,USA,p,,,female,0.006,,0.029,0,0,0,0,-2.50146090535,-2.53155440804,1984,1980
423,44,25,,USA,p,,,male,0.004,,0.022,0,0,0,0,-2.50146090535,-2.53155440804,1984,1980
424,44,25,,USA,p,,,female,0.004,,0.039,0,0,0,0,-2.50146090535,-2.53155440804,1984,1980
425,64,45,,USA,p,,,male,0.003,,0.012,0,0,0,0,-2.50146090535,-2.53155440804,1984,1980
426,64,45,,USA,p,,,female,0.004,,0.026,0,0,0,0,-2.50146090535,-2.53155440804,1984,1980
427,99,65,,USA,p,,,male,0.002,,0.004,0,0,0,0,-2.50146090535,-2.53155440804,1984,1980
428,99,65,,USA,p,,,female,0.002,,0.009,0,0,0,0,-2.50146090535,-2.53155440804,1984,1980
429,16,15,,USA,p,,,male,0.02971,,0.086,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
430,16,15,,USA,p,,,female,0.06808,,0.303,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
431,18,17,,USA,p,,,male,0.08315,,0.211,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
432,18,17,,USA,p,,,female,0.0776,,0.267,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
433,20,19,,USA,p,,,male,0.0394,,0.117,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
434,20,19,,USA,p,,,female,0.05167,,0.222,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
435,22,21,,USA,p,,,male,0.06613,,0.19,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
436,22,21,,USA,p,,,female,0.07922,,0.294,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
437,24,23,,USA,p,,,male,0.05805,,0.137,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
438,24,23,,USA,p,,,female,0.03895,,0.127,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
439,16,15,,USA,p,,,male,0.01972,,0.035,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
440,16,15,,USA,p,,,female,0.05251,,0.155,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
441,18,17,,USA,p,,,male,0.04997,,0.083,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
442,18,17,,USA,p,,,female,0.06984,,0.136,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
443,20,19,,USA,p,,,male,0.02369,,0.05,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
444,20,19,,USA,p,,,female,0.02687,,0.076,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
445,22,21,,USA,p,,,male,0.04202,,0.064,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
446,22,21,,USA,p,,,female,0.06526,,0.119,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
447,24,23,,USA,p,,,male,0.0249,,0.032,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
448,24,23,,USA,p,,,female,0.01982,,0.04,0,0,0,0,-2.53366288914,-2.58781570256,1992,1990
449,24,18,,CAN,p,,,male,0.00948,,0.011,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
450,24,18,,CAN,p,,,female,0.01559,,0.039,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
451,34,25,,CAN,p,,,male,0.01249,,0.035,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
452,34,25,,CAN,p,,,female,0.01433,,0.058,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
453,44,35,,CAN,p,,,male,0.01119,,0.013,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
454,44,35,,CAN,p,,,female,0.01446,,0.038,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
455,54,45,,CAN,p,,,male,0.02101,,0.029,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
456,54,45,,CAN,p,,,female,0.01735,,0.034,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
457,64,55,,CAN,p,,,male,0.02832,,0.061,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
458,64,55,,CAN,p,,,female,0.01694,,0.03,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
459,99,65,,CAN,p,,,male,0.01239,,0.009,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
460,99,65,,CAN,p,,,female,0.01108,,0.014,0,0,0,0,-2.24893192803,-2.37918790892,1986,1983
461,11,6,,CAN,p,,,male,0.00507,,0.007,0,0,0,1,-2.2401086445,-2.39402157242,1983,1983
462,11,6,,CAN,p,,,female,0.00423,,0.005,0,0,0,1,-2.2401086445,-2.39402157242,1983,1983
463,16,12,,CAN,p,,,male,0.0064,,0.012,0,0,0,1,-2.2401086445,-2.39402157242,1983,1983
464,16,12,,CAN,p,,,female,0.00882,,0.023,0,0,0,1,-2.2401086445,-2.39402157242,1983,1983
465,24,18,,CAN,p,,,male,0.007,,0.015,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
466,24,18,,CAN,p,,,female,0.014,,0.058,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
467,34,25,,CAN,p,,,male,0.011,,0.054,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
468,34,25,,CAN,p,,,female,0.012,,0.077,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
469,44,35,,CAN,p,,,male,0.01,,0.023,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
470,44,35,,CAN,p,,,female,0.011,,0.05,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
471,54,45,,CAN,p,,,male,0.013,,0.032,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
472,54,45,,CAN,p,,,female,0.019,,0.073,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
473,64,55,,CAN,p,,,male,0.021,,0.061,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
474,64,55,,CAN,p,,,female,0.017,,0.055,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
475,99,65,,CAN,p,,,male,0.006,,0.009,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
476,99,65,,CAN,p,,,female,0.011,,0.019,0,1,0,0,-2.24893192803,-2.37918790892,1986,1983
477,34,25,,USA,p,,,male,0.012,,0.079,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
478,34,25,,USA,p,,,female,0.013,,0.116,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
479,44,35,,USA,p,,,male,0.014,,0.081,0,1,0,0,-2.53366288914,-2.58781570256,1992,1990
